fips,area_name,avg_house_value,avg_realestate_taxes
48255,"Karnes County, Texas",123439,1228
48257,"Kaufman County, Texas",148430,2788
48259,"Kendall County, Texas",395089,4936
48263,"Kent County, Texas",150481,853
48265,"Kerr County, Texas",196429,2395
48267,"Kimble County, Texas",336001,1705
48271,"Kinney County, Texas",82098,936
48273,"Kleberg County, Texas",98655,1757
48275,"Knox County, Texas",63147,862
48277,"Lamar County, Texas",103835,1431
48279,"Lamb County, Texas",77108,1232
48281,"Lampasas County, Texas",152799,2257
48283,"La Salle County, Texas",78630,1033
48285,"Lavaca County, Texas",150616,1514
48287,"Lee County, Texas",192480,1941
48289,"Leon County, Texas",122359,1133
48291,"Liberty County, Texas",109900,1660
48293,"Limestone County, Texas",109349,1262
48295,"Lipscomb County, Texas",113446,1362
48297,"Live Oak County, Texas",129800,962
48299,"Llano County, Texas",270821,2782
48303,"Lubbock County, Texas",137150,2367
48305,"Lynn County, Texas",97112,1812
48307,"McCulloch County, Texas",133608,1242
48309,"McLennan County, Texas",135370,2325
48311,"McMullen County, Texas",144167,844
48313,"Madison County, Texas",156016,1378
48315,"Marion County, Texas",109699,1082
48317,"Martin County, Texas",125462,1208
48319,"Mason County, Texas",235552,1567
48321,"Matagorda County, Texas",107311,1576
48323,"Maverick County, Texas",100791,1464
48325,"Medina County, Texas",159308,2237
48327,"Menard County, Texas",183173,1135
48329,"Midland County, Texas",188273,2715
48331,"Milam County, Texas",125158,1424
48333,"Mills County, Texas",162219,1381
48335,"Mitchell County, Texas",65330,951
48337,"Montague County, Texas",138032,1550
48339,"Montgomery County, Texas",224216,4097
48341,"Moore County, Texas",104329,1413
48343,"Morris County, Texas",102147,1188
48345,"Motley County, Texas",75408,970
48347,"Nacogdoches County, Texas",150291,1359
48349,"Navarro County, Texas",110113,1755
48351,"Newton County, Texas",102276,1018
48353,"Nolan County, Texas",80594,1194
48355,"Nueces County, Texas",136950,2286
48357,"Ochiltree County, Texas",93993,1422
48359,"Oldham County, Texas",125986,2293
48361,"Orange County, Texas",118660,1617
48363,"Palo Pinto County, Texas",139982,1721
48365,"Panola County, Texas",118039,1256
48367,"Parker County, Texas",197537,3027
48369,"Parmer County, Texas",111487,1574
48371,"Pecos County, Texas",84788,897
48373,"Polk County, Texas",112693,1263
48375,"Potter County, Texas",123180,1995
48377,"Presidio County, Texas",79385,1116
48379,"Rains County, Texas",130177,1747
48381,"Randall County, Texas",163682,2790
48383,"Reagan County, Texas",86956,996
48385,"Real County, Texas",163773,1171
48387,"Red River County, Texas",94648,1035
48389,"Reeves County, Texas",66262,720
48391,"Refugio County, Texas",112111,1101
48393,"Roberts County, Texas",137407,1358
48395,"Robertson County, Texas",146550,1289
48397,"Rockwall County, Texas",226331,4391
48399,"Runnels County, Texas",98699,1322
48401,"Rusk County, Texas",125016,1239
48403,"Sabine County, Texas",108122,814
48405,"San Augustine County, Texas",88735,825
48407,"San Jacinto County, Texas",129463,1619
48409,"San Patricio County, Texas",112890,1892
48411,"San Saba County, Texas",143933,1489
48413,"Schleicher County, Texas",102666,1261
48415,"Scurry County, Texas",113050,1550
48417,"Shackelford County, Texas",100954,1705
48419,"Shelby County, Texas",97438,898
48421,"Sherman County, Texas",95154,1511
48423,"Smith County, Texas",154793,2148
48425,"Somervell County, Texas",195434,1823
48427,"Starr County, Texas",83923,908
48429,"Stephens County, Texas",119744,1260
48431,"Sterling County, Texas",136126,925
48433,"Stonewall County, Texas",98037,1136
48435,"Sutton County, Texas",106753,1211
48437,"Swisher County, Texas",73766,1130
48439,"Tarrant County, Texas",178940,3746
48441,"Taylor County, Texas",123826,1742
48443,"Terrell County, Texas",65517,650
48445,"Terry County, Texas",77604,1173
48447,"Throckmorton County, Texas",74837,1071
48449,"Titus County, Texas",115516,1455
48451,"Tom Green County, Texas",133118,1778
48453,"Travis County, Texas",301388,5346
48455,"Trinity County, Texas",98107,1163
48457,"Tyler County, Texas",101680,991
48459,"Upshur County, Texas",125721,1372
48461,"Upton County, Texas",74296,677
48463,"Uvalde County, Texas",104216,1437
48465,"Val Verde County, Texas",108044,1561
48467,"Van Zandt County, Texas",159303,1520
48469,"Victoria County, Texas",145911,2386
48471,"Walker County, Texas",149694,1949
48473,"Waller County, Texas",172788,2718
48475,"Ward County, Texas",88301,718
48477,"Washington County, Texas",186341,2266
48479,"Webb County, Texas",128907,2673
48481,"Wharton County, Texas",129040,1973
48483,"Wheeler County, Texas",103473,1224
48485,"Wichita County, Texas",113356,2113
48487,"Wilbarger County, Texas",78312,1377
48489,"Willacy County, Texas",66131,990
48491,"Williamson County, Texas",209715,4320
48493,"Wilson County, Texas",162934,2576
48495,"Winkler County, Texas",58240,718
48497,"Wise County, Texas",153834,2138
48499,"Wood County, Texas",136001,1527
48501,"Yoakum County, Texas",94856,924
48503,"Young County, Texas",111825,1534
48505,"Zapata County, Texas",75092,805
48507,"Zavala County, Texas",74531,658
49001,"Beaver County, Utah",166213,809
49003,"Box Elder County, Utah",185693,1260
49005,"Cache County, Utah",218356,1250
49007,"Carbon County, Utah",137279,839
49009,"Daggett County, Utah",234932,1148
49011,"Davis County, Utah",247996,1690
49013,"Duchesne County, Utah",189002,1199
49015,"Emery County, Utah",149882,851
49017,"Garfield County, Utah",184889,802
49019,"Grand County, Utah",238602,1097
49021,"Iron County, Utah",194824,1245
49023,"Juab County, Utah",185750,1127
49025,"Kane County, Utah",192876,1113
49027,"Millard County, Utah",146078,861
49029,"Morgan County, Utah",326486,1801
49031,"Piute County, Utah",152074,763
49033,"Rich County, Utah",245214,846
49035,"Salt Lake County, Utah",267503,1966
49037,"San Juan County, Utah",150192,683
49039,"Sanpete County, Utah",179549,1111
49041,"Sevier County, Utah",169181,908
49043,"Summit County, Utah",647816,2908
49045,"Tooele County, Utah",190749,1287
49047,"Uintah County, Utah",212737,1137
49049,"Utah County, Utah",254964,1548
49051,"Wasatch County, Utah",411239,2133
49053,"Washington County, Utah",236220,1511
49055,"Wayne County, Utah",207123,822
49057,"Weber County, Utah",196611,1505
50001,"Addison County, Vermont",271251,4413
50003,"Bennington County, Vermont",260946,4128
50005,"Caledonia County, Vermont",185909,3104
50007,"Chittenden County, Vermont",298438,4958
50009,"Essex County, Vermont",165469,2201
50011,"Franklin County, Vermont",208397,3112
50013,"Grand Isle County, Vermont",309639,4572
50015,"Lamoille County, Vermont",264151,4327
50017,"Orange County, Vermont",207391,3550
50019,"Orleans County, Vermont",187622,2860
50021,"Rutland County, Vermont",206068,3585
50023,"Washington County, Vermont",238051,4118
50025,"Windham County, Vermont",235440,4327
50027,"Windsor County, Vermont",267716,4658
51001,"Accomack County, Virginia",170047,877
51003,"Albemarle County, Virginia",423427,2774
51005,"Alleghany County, Virginia",135225,899
51007,"Amelia County, Virginia",210290,929
51009,"Amherst County, Virginia",174066,854
51011,"Appomattox County, Virginia",155107,868
51013,"Arlington County, Virginia",626379,5227
51015,"Augusta County, Virginia",231868,1141
51017,"Bath County, Virginia",187797,831
51019,"Bedford County, Virginia",235603,1188
51021,"Bland County, Virginia",152565,825
51023,"Botetourt County, Virginia",249981,1453
51025,"Brunswick County, Virginia",138418,682
51027,"Buchanan County, Virginia",108869,384
51029,"Buckingham County, Virginia",136334,717
51031,"Campbell County, Virginia",159157,781
51033,"Caroline County, Virginia",210701,1279
51035,"Carroll County, Virginia",125208,831
51036,"Charles City County, Virginia",192284,1181
51037,"Charlotte County, Virginia",154206,672
51041,"Chesterfield County, Virginia",248733,2196
51043,"Clarke County, Virginia",401273,2526
51045,"Craig County, Virginia",150607,885
51047,"Culpeper County, Virginia",279092,1796
51049,"Cumberland County, Virginia",150976,1070
51051,"Dickenson County, Virginia",92617,498
51053,"Dinwiddie County, Virginia",173810,1208
51057,"Essex County, Virginia",177361,1159
51059,"Fairfax County, Virginia",537890,5105
51061,"Fauquier County, Virginia",413919,3180
51063,"Floyd County, Virginia",173615,1023
51065,"Fluvanna County, Virginia",242968,1508
51067,"Franklin County, Virginia",225200,1151
51069,"Frederick County, Virginia",237633,1275
51071,"Giles County, Virginia",138001,860
51073,"Gloucester County, Virginia",245930,1542
51075,"Goochland County, Virginia",413093,2286
51077,"Grayson County, Virginia",117344,732
51079,"Greene County, Virginia",255242,1796
51081,"Greensville County, Virginia",151566,626
51083,"Halifax County, Virginia",133234,720
51085,"Hanover County, Virginia",284446,2130
51087,"Henrico County, Virginia",256468,2043
51089,"Henry County, Virginia",117745,609
51091,"Highland County, Virginia",203959,1096
51093,"Isle of Wight County, Virginia",257351,1626
51095,"James City County, Virginia",368245,2605
51097,"King and Queen County, Virginia",249547,1136
51099,"King George County, Virginia",301998,1612
51101,"King William County, Virginia",247260,1790
51103,"Lancaster County, Virginia",370089,1547
51105,"Lee County, Virginia",100856,607
51107,"Loudoun County, Virginia",470442,5142
51109,"Louisa County, Virginia",271258,1449
51111,"Lunenburg County, Virginia",141812,794
51113,"Madison County, Virginia",322050,1520
51115,"Mathews County, Virginia",342059,1526
51117,"Mecklenburg County, Virginia",165685,844
51119,"Middlesex County, Virginia",329996,1429
51121,"Montgomery County, Virginia",230826,1761
51125,"Nelson County, Virginia",274591,1453
51127,"New Kent County, Virginia",258595,1941
51131,"Northampton County, Virginia",240752,1386
51133,"Northumberland County, Virginia",298453,1315
51135,"Nottoway County, Virginia",148921,758
51137,"Orange County, Virginia",297376,1710
51139,"Page County, Virginia",192483,1307
51141,"Patrick County, Virginia",147106,767
51143,"Pittsylvania County, Virginia",141949,758
51145,"Powhatan County, Virginia",332968,2273
51147,"Prince Edward County, Virginia",177573,929
51149,"Prince George County, Virginia",239775,1616
51153,"Prince William County, Virginia",336072,3522
51155,"Pulaski County, Virginia",159574,987
51157,"Rappahannock County, Virginia",534862,2703
51159,"Richmond County, Virginia",264612,1222
51161,"Roanoke County, Virginia",236195,2118
51163,"Rockbridge County, Virginia",228667,1359
51165,"Rockingham County, Virginia",224074,1254
51167,"Russell County, Virginia",122920,598
51169,"Scott County, Virginia",116808,806
51171,"Shenandoah County, Virginia",228951,1158
51173,"Smyth County, Virginia",113779,711
51175,"Southampton County, Virginia",169180,1202
51177,"Spotsylvania County, Virginia",272405,1949
51179,"Stafford County, Virginia",311030,2647
51181,"Surry County, Virginia",180405,1367
51183,"Sussex County, Virginia",135443,843
51185,"Tazewell County, Virginia",120333,650
51187,"Warren County, Virginia",230782,1521
51191,"Washington County, Virginia",180059,1024
51193,"Westmoreland County, Virginia",237618,1179
51195,"Wise County, Virginia",117197,684
51197,"Wythe County, Virginia",144966,831
51199,"York County, Virginia",326331,2286
51510,"Alexandria city, Virginia",538597,4865
51520,"Bristol city, Virginia",137131,1045
51530,"Buena Vista city, Virginia",129063,1212
51540,"Charlottesville city, Virginia",327154,2780
51550,"Chesapeake city, Virginia",267012,2588
51570,"Colonial Heights city, Virginia",176488,1846
51580,"Covington city, Virginia",98091,579
51590,"Danville city, Virginia",116857,830
51595,"Emporia city, Virginia",128913,946
51600,"Fairfax city, Virginia",489986,4274
51610,"Falls Church city, Virginia",727739,7572
51620,"Franklin city, Virginia",192277,1594
51630,"Fredericksburg city, Virginia",322959,2223
51640,"Galax city, Virginia",125388,710
51650,"Hampton city, Virginia",210075,2077
51660,"Harrisonburg city, Virginia",217726,1409
51670,"Hopewell city, Virginia",150070,1328
51678,"Lexington city, Virginia",278876,1798
51680,"Lynchburg city, Virginia",174398,1635
51683,"Manassas city, Virginia",267129,2973
51685,"Manassas Park city, Virginia",228709,3234
51690,"Martinsville city, Virginia",110024,988
51700,"Newport News city, Virginia",210535,2214
51710,"Norfolk city, Virginia",242043,2403
51720,"Norton city, Virginia",123689,982
51730,"Petersburg city, Virginia",121376,1378
51735,"Poquoson city, Virginia",321409,2780
51740,"Portsmouth city, Virginia",195151,2169
51750,"Radford city, Virginia",284180,1146
51760,"Richmond city, Virginia",262090,2763
51770,"Roanoke city, Virginia",163485,1683
51775,"Salem city, Virginia",197717,2010
51790,"Staunton city, Virginia",193484,1609
51800,"Suffolk city, Virginia",283237,2290
51810,"Virginia Beach city, Virginia",313132,2598
51820,"Waynesboro city, Virginia",178679,1271
51830,"Williamsburg city, Virginia",360204,1955
51840,"Winchester city, Virginia",265487,1994
53001,"Adams County, Washington",154410,1550
53003,"Asotin County, Washington",200772,1920
53005,"Benton County, Washington",200848,2075
53007,"Chelan County, Washington",288671,2456
53009,"Clallam County, Washington",241341,2038
53011,"Clark County, Washington",254894,2891
53013,"Columbia County, Washington",179947,1549
53015,"Cowlitz County, Washington",204550,2000
53017,"Douglas County, Washington",220362,2048
53019,"Ferry County, Washington",207900,1361
53021,"Franklin County, Washington",185380,2065
53023,"Garfield County, Washington",158936,1421
53025,"Grant County, Washington",179018,1891
53027,"Grays Harbor County, Washington",174123,1710
53029,"Island County, Washington",339967,2626
53031,"Jefferson County, Washington",318020,2384
53033,"King County, Washington",448421,4269
53035,"Kitsap County, Washington",305918,2988
53037,"Kittitas County, Washington",306063,2109
53039,"Klickitat County, Washington",225154,1721
53041,"Lewis County, Washington",196696,1721
53043,"Lincoln County, Washington",170638,1321
53045,"Mason County, Washington",237248,2057
53047,"Okanogan County, Washington",191455,1490
53049,"Pacific County, Washington",176923,1697
53051,"Pend Oreille County, Washington",218009,1341
53053,"Pierce County, Washington",261319,3046
53055,"San Juan County, Washington",584908,3326
53057,"Skagit County, Washington",292132,2746
53059,"Skamania County, Washington",270662,2043
53061,"Snohomish County, Washington",313210,3258
53063,"Spokane County, Washington",217008,2276
53065,"Stevens County, Washington",206941,1523
53067,"Thurston County, Washington",259095,2728
53069,"Wahkiakum County, Washington",197144,1603
53071,"Walla Walla County, Washington",213945,2281
53073,"Whatcom County, Washington",305939,2505
53075,"Whitman County, Washington",205121,1918
53077,"Yakima County, Washington",180907,1805
54001,"Barbour County, West Virginia",112650,348
54003,"Berkeley County, West Virginia",173282,1219
54005,"Boone County, West Virginia",91588,461
54007,"Braxton County, West Virginia",102481,386
54009,"Brooke County, West Virginia",98646,595
54011,"Cabell County, West Virginia",126813,836
54013,"Calhoun County, West Virginia",83209,331
54015,"Clay County, West Virginia",97638,316
54017,"Doddridge County, West Virginia",115050,537
54019,"Fayette County, West Virginia",92969,476
54021,"Gilmer County, West Virginia",94034,457
54023,"Grant County, West Virginia",128365,462
54025,"Greenbrier County, West Virginia",133286,549
54027,"Hampshire County, West Virginia",153193,660
54029,"Hancock County, West Virginia",101571,591
54031,"Hardy County, West Virginia",139921,528
54033,"Harrison County, West Virginia",127529,749
54035,"Jackson County, West Virginia",121874,684
54037,"Jefferson County, West Virginia",232831,1564
54039,"Kanawha County, West Virginia",137217,808
54041,"Lewis County, West Virginia",149667,587
54043,"Lincoln County, West Virginia",105078,363
54045,"Logan County, West Virginia",100108,428
54047,"McDowell County, West Virginia",45582,133
54049,"Marion County, West Virginia",121435,753
54051,"Marshall County, West Virginia",124774,607
54053,"Mason County, West Virginia",102489,511
54055,"Mercer County, West Virginia",106332,469
54057,"Mineral County, West Virginia",154050,733
54059,"Mingo County, West Virginia",91388,289
54061,"Monongalia County, West Virginia",198078,927
54063,"Monroe County, West Virginia",117274,452
54065,"Morgan County, West Virginia",171636,1057
54067,"Nicholas County, West Virginia",92976,398
54069,"Ohio County, West Virginia",132034,818
54071,"Pendleton County, West Virginia",127445,499
54073,"Pleasants County, West Virginia",112094,655
54075,"Pocahontas County, West Virginia",130028,385
54077,"Preston County, West Virginia",121974,507
54079,"Putnam County, West Virginia",161173,985
54081,"Raleigh County, West Virginia",137287,620
54083,"Randolph County, West Virginia",119241,450
54085,"Ritchie County, West Virginia",89357,501
54087,"Roane County, West Virginia",103077,444
54089,"Summers County, West Virginia",104278,342
54091,"Taylor County, West Virginia",127619,640
54093,"Tucker County, West Virginia",130015,455
54095,"Tyler County, West Virginia",97730,507
54097,"Upshur County, West Virginia",139949,510
54099,"Wayne County, West Virginia",98097,396
54101,"Webster County, West Virginia",85523,209
54103,"Wetzel County, West Virginia",96568,500
54105,"Wirt County, West Virginia",85422,388
54107,"Wood County, West Virginia",125379,762
54109,"Wyoming County, West Virginia",70842,244
55001,"Adams County, Wisconsin",149514,2538
55003,"Ashland County, Wisconsin",146634,2147
55005,"Barron County, Wisconsin",157241,2598
55007,"Bayfield County, Wisconsin",189442,2346
55009,"Brown County, Wisconsin",181198,3352
55011,"Buffalo County, Wisconsin",177497,2675
55013,"Burnett County, Wisconsin",175087,2126
55015,"Calumet County, Wisconsin",188342,3371
55017,"Chippewa County, Wisconsin",171211,2454
55019,"Clark County, Wisconsin",140735,2263
55021,"Columbia County, Wisconsin",213966,3509
55023,"Crawford County, Wisconsin",147849,2570
55025,"Dane County, Wisconsin",259752,5003
55027,"Dodge County, Wisconsin",176002,3147
55029,"Door County, Wisconsin",256154,2932
55031,"Douglas County, Wisconsin",150001,2460
55033,"Dunn County, Wisconsin",172784,3083
55035,"Eau Claire County, Wisconsin",174912,2992
55037,"Florence County, Wisconsin",146886,2251
55039,"Fond du Lac County, Wisconsin",166391,3065
55041,"Forest County, Wisconsin",177025,1970
55043,"Grant County, Wisconsin",167837,2505
55045,"Green County, Wisconsin",193189,3554
55047,"Green Lake County, Wisconsin",182035,2864
55049,"Iowa County, Wisconsin",205092,3467
55051,"Iron County, Wisconsin",142601,2019
55053,"Jackson County, Wisconsin",151941,2368
55055,"Jefferson County, Wisconsin",198796,3431
55057,"Juneau County, Wisconsin",144419,2440
55059,"Kenosha County, Wisconsin",190512,3914
55061,"Kewaunee County, Wisconsin",169050,2813
55063,"La Crosse County, Wisconsin",174204,3341
55065,"Lafayette County, Wisconsin",164627,2845
55067,"Langlade County, Wisconsin",135806,2105
55069,"Lincoln County, Wisconsin",150632,2472
55071,"Manitowoc County, Wisconsin",143808,2678
55073,"Marathon County, Wisconsin",164874,3032
55075,"Marinette County, Wisconsin",131292,1938
55077,"Marquette County, Wisconsin",158050,2601
55078,"Menominee County, Wisconsin",114520,1376
55079,"Milwaukee County, Wisconsin",175108,4233
55081,"Monroe County, Wisconsin",160467,2597
55083,"Oconto County, Wisconsin",175916,2617
55085,"Oneida County, Wisconsin",207307,2310
55087,"Outagamie County, Wisconsin",177432,3270
55089,"Ozaukee County, Wisconsin",309902,4822
55091,"Pepin County, Wisconsin",166325,2856
55093,"Pierce County, Wisconsin",231853,3823
55095,"Polk County, Wisconsin",179213,2895
55097,"Portage County, Wisconsin",163835,2790
55099,"Price County, Wisconsin",138443,2131
55101,"Racine County, Wisconsin",190651,3731
55103,"Richland County, Wisconsin",157438,2474
55105,"Rock County, Wisconsin",151955,3006
55107,"Rusk County, Wisconsin",137469,1871
55109,"St. Croix County, Wisconsin",227650,3478
55111,"Sauk County, Wisconsin",188770,3208
55113,"Sawyer County, Wisconsin",194954,1938
55115,"Shawano County, Wisconsin",150887,2383
55117,"Sheboygan County, Wisconsin",181435,3263
55119,"Taylor County, Wisconsin",142727,2422
55121,"Trempealeau County, Wisconsin",160876,2784
55123,"Vernon County, Wisconsin",166070,2720
55125,"Vilas County, Wisconsin",279938,2466
55127,"Walworth County, Wisconsin",242912,3954
55129,"Washburn County, Wisconsin",183233,2480
55131,"Washington County, Wisconsin",244669,3853
55133,"Waukesha County, Wisconsin",288725,4648
55135,"Waupaca County, Wisconsin",164510,2832
55137,"Waushara County, Wisconsin",158198,2486
55139,"Winnebago County, Wisconsin",165758,3305
55141,"Wood County, Wisconsin",141994,2448
56001,"Albany County, Wyoming",254034,1412
56003,"Big Horn County, Wyoming",160008,1141
56005,"Campbell County, Wyoming",239985,1238
56007,"Carbon County, Wyoming",148810,886
56009,"Converse County, Wyoming",197513,1092
56011,"Crook County, Wyoming",216738,1070
56013,"Fremont County, Wyoming",221981,1274
56015,"Goshen County, Wyoming",161765,1013
56017,"Hot Springs County, Wyoming",205629,949
56019,"Johnson County, Wyoming",251452,1449
56021,"Laramie County, Wyoming",200380,1257
56023,"Lincoln County, Wyoming",230601,1315
56025,"Natrona County, Wyoming",210737,1254
56027,"Niobrara County, Wyoming",270837,961
56029,"Park County, Wyoming",268658,1554
56031,"Platte County, Wyoming",186116,920
56033,"Sheridan County, Wyoming",265278,1496
56035,"Sublette County, Wyoming",426339,1724
56037,"Sweetwater County, Wyoming",178636,1137
56039,"Teton County, Wyoming",891035,4623
56041,"Uinta County, Wyoming",196617,1058
56043,"Washakie County, Wyoming",207218,1191
56045,"Weston County, Wyoming",180595,963
